Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2013","2013","kg","0.84","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2017","2017","kg","2.7","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2021","2021","kg","5.16","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2010","2010","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2013","2013","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2017","2017","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2021","2021","kg","0.16","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2021","2021","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2010","2010","kg","0.16","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2013","2013","kg","0.18","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2017","2017","kg","0.19","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2021","2021","kg","0.15","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2010","2010","kg","1.9","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2013","2013","kg","2.14","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2017","2017","kg","1.95","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2021","2021","kg","2.6","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2010","2010","kg","4.05","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2013","2013","kg","3.86","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2017","2017","kg","5.63","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2021","2021","kg","5.11","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2010","2010","kg","0.57","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2013","2013","kg","0.53","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2017","2017","kg","0.54","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2021","2021","kg","0.21","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2010","2010","kg","0.96","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2013","2013","kg","1.33","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2017","2017","kg","1.27","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2021","2021","kg","1.79","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2010","2010","kg","1.7","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2013","2013","kg","2.43","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2017","2017","kg","2.33","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2021","2021","kg","1.59","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2010","2010","kg","1.54","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2013","2013","kg","2.01","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2017","2017","kg","0.51","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2021","2021","kg","0.49","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2010","2010","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2013","2013","kg","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2017","2017","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2021","2021","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2010","2010","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2013","2013","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2017","2017","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2021","2021","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2021","2021","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2010","2010","kg","5.83","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2013","2013","kg","5.49","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2017","2017","kg","2.9","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2021","2021","kg","4.48","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2010","2010","kg","7.15","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2013","2013","kg","7.35","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2017","2017","kg","7.33","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2021","2021","kg","6.18","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2013","2013","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2017","2017","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2021","2021","kg","0.08","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2010","2010","kg","18.31","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2013","2013","kg","20.92","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2017","2017","kg","28.95","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2021","2021","kg","38.41","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2010","2010","kg","0.83","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2013","2013","kg","0.92","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2017","2017","kg","0.95","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2021","2021","kg","0.87","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2010","2010","kg","1.19","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2013","2013","kg","1.27","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2017","2017","kg","1.2","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2021","2021","kg","6.04","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2010","2010","kg","0.39","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2013","2013","kg","0.37","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2017","2017","kg","0.4","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2021","2021","kg","0.93","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2010","2010","kg","0.68","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2013","2013","kg","0.53","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2017","2017","kg","1.77","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2021","2021","kg","0.36","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2010","2010","kg","1.51","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2013","2013","kg","0.58","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2017","2017","kg","2.74","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2021","2021","kg","0.92","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2010","2010","kg","9.99","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2013","2013","kg","8.95","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2017","2017","kg","10.38","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2021","2021","kg","9.51","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2010","2010","kg","128.5","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2013","2013","kg","132.74","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2017","2017","kg","99.4","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2021","2021","kg","213.58","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2010","2010","kg","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2013","2013","kg","0.18","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2017","2017","kg","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2021","2021","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2010","2010","kg","4.99","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2013","2013","kg","4.03","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2017","2017","kg","2.98","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2021","2021","kg","3.29","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2010","2010","kg","14.95","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2013","2013","kg","18.52","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2017","2017","kg","16.84","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2021","2021","kg","15.74","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2010","2010","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2013","2013","kg","0.51","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2017","2017","kg","1.75","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2021","2021","kg","0.62","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2010","2010","kg","0.19","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2013","2013","kg","0.18","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2017","2017","kg","0.15","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2021","2021","kg","0.1","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2010","2010","kg","0.39","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2013","2013","kg","0.39","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2017","2017","kg","0.29","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2021","2021","kg","0.33","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2010","2010","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2013","2013","kg","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2017","2017","kg","0.3","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2021","2021","kg","0.08","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2010","2010","kg","1.96","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2013","2013","kg","1.81","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2017","2017","kg","1.64","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2021","2021","kg","1.19","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2010","2010","kg","0.57","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2013","2013","kg","0.56","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2017","2017","kg","0.53","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2021","2021","kg","0.16","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2010","2010","kg","1.1","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2013","2013","kg","1.03","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2017","2017","kg","0.98","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2021","2021","kg","0.67","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2010","2010","kg","3.24","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2013","2013","kg","3.07","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2017","2017","kg","3.21","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2021","2021","kg","3.07","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2010","2010","kg","0.35","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2013","2013","kg","0.34","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2017","2017","kg","0.32","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2021","2021","kg","0.29","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2010","2010","kg","1.51","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2013","2013","kg","1.5","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2017","2017","kg","1.3","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2021","2021","kg","0.26","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2010","2010","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2013","2013","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2021","2021","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2010","2010","kg","0.39","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2013","2013","kg","0.28","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2017","2017","kg","0.33","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2021","2021","kg","0.15","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2010","2010","kg","0.67","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2013","2013","kg","0.63","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2017","2017","kg","0.59","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2021","2021","kg","0.53","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2010","2010","kg","24.67","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2013","2013","kg","23.44","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2017","2017","kg","22.88","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2021","2021","kg","18.03","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2010","2010","kg","1.77","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2013","2013","kg","1.13","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2017","2017","kg","1.58","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2021","2021","kg","0.53","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2010","2010","kg","0.24","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2013","2013","kg","0.22","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2017","2017","kg","0.21","E","Estimated value"
